name,address,postcode,state,city,phone,email,principal_name,latitude,longitude
"3Q MRC Toddlers, Bukit Tinggi, Klang","2, Lorong Batu Nilam 18C, Bandar Bukit Tinggi 1, 41200 Klang, Selangor",41200,Selangor,Klang,+60 3-3324 2221,,,2.9932498,101.4395352
Wise Kingdom Daycare Centre,"53, Jln Delima 18, Bandar Bukit Tinggi 3, 42000 Klang, Selangor",42000,Selangor,Klang,+60 14-639 1256,,,2.9697609,101.4518022
Tadika Cerdik Kurnia,"112, Jalan SG9/24, Taman Sri Gombak, 68100 Batu Caves, Selangor",68100,Selangor,Batu Caves,+60 3-6185 5090,ritawkw@yahoo.com,,3.2495343,101.6990848
"Taska & Tadika, Pusat Jaga Kanak Kanak PAC, Kota Kemuning","1, Jalan Anggerik Aranda 31/34, Kota Kemuning, 40460 Shah Alam, Selangor",40460,Selangor,Shah Alam,+60 16-272 9666,admin@taskapac.com,,2.9931679,101.5487996
International Preschool & Kindergarten,"16, Jalan U Thant, Taman U Thant, 55000 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur",55000,Federal Territory of Kuala Lumpur,Wilayah Persekutuan,+60 3-2141 2153,info.klkidsclub@gmail.com,,3.154581,101.72702
Tadika Islam Al-Jamiyyah,"Jalan Air Panas, Taman Ayer Panas, 53200 Kuala Lumpur, Wilayah Persekutuan",53200,Wilayah Persekutuan,Kuala Lumpur,+60 3-4021 0454,,,3.1901446,101.7137889
MRC Kids Kota Emerald Anggun City Rawang,"No 57-2, Jalan Anggun City 2, Sungai Bakau, Kota Emerald, 48000 Rawang, Selangor",48000,Selangor,Rawang,+60 18-322 4798,kids-sel-emd@mrc.edu.my,,3.3185873,101.5376865
Pusat Jagaan Kanak-kanak Intelektual,"33-1, Jalan Dinar G U3/G, Taman Subang Perdana, 40150 Shah Alam, Selangor",40150,Selangor,Shah Alam,+60 16-962 7525,,,3.150041,101.5436516
Alkauthar Eduqids Wangsa Maju,"Wangsa maju, Unit no 21-1 block A Plaza Wangsa maju, Jalan Maju Ria 2, Seksyen 10, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",53300,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 19-225 5845,alhikmahkidssdnbhd@gmail.com,,3.1918976,101.7349608
"Tadika GCC, Sri Rampai","5, Jalan 46/26, Taman Sri Rampai, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",53300,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 3-4142 6818,admin@hisschools.edu.my,,3.194635,101.734396
Taska Nur Maryam,"95, Jalan SP 7/14, Bandar Saujana Putra, 42610 Jenjarom, Selangor",42610,Selangor,Jenjarom,+60 14-595 1008,,,2.9375931,101.5834527
LITTLE KHAFI CHILD CARE CENTER,"Persiaran Cybersouth Utama, 43800 Dengkil, Selangor",43800,Selangor,Dengkil,+60 11-2862 8824,,,2.8735756,101.6625994
PASTI Pra Tahfiz Istiqamah Sg. Tangkas,"No.15-1, Jalan Villa Tropika 1, Taman, Jln Villa Tropika, 43000 Kajang, Selangor",43000,Selangor,Kajang,+60 18-919 9153,,,2.9410999,101.7904943
Krista Kemuning Utama,"No. 2, Jalan Kemuning 33/42G, 40400, Kemuning Utama, Section 33, 40400 Shah Alam, Selangor",40400,Selangor,Shah Alam,+60 17-350 5894,,,3.0162569,101.5420213
"Tadika Intelek Infiniti, Cyberjaya.","A-01-02 Tower A, Kenwingston Square Garden Residence Persiaran Bestari 1, Cyberjaya 63000 Selangor, Cyberjaya, 63000 Cyberjaya, Selangor",63000,Selangor,Cyberjaya,+60 11-1195 2021,,,2.9098692,101.6391584
Keedsflix Playschool & Preschool Setia Alam,"65, Jln Setia Gemilang BG U13/BG, Setia Alam, 40170 Shah Alam, Selangor",40170,Selangor,Shah Alam,+60 11-2427 3639,,,3.1279212,101.4689434
"Eduwis Batu Belah, Klang","29, Jalan Sentosa 45,, Off Jalan Meru, 41050 Klang, Selangor",41050,Selangor,Klang,+60 10-457 6832,jessy@eduwis.edu.my,,3.0714464,101.4460729
Graceland Montessori Kindergarten 恩典幼儿园,"212, Jalan Bukit Desa 9, Taman Bukit Desa, 52100 Kuala Lumpur, Selangor",52100,Selangor,Kuala Lumpur,+60 17-818 7960,,,3.2124006,101.6186548
CIC Where Leaders Are Born Saujana Utama,"No. 43-1, Jalan Bidara 9/3, Bandar Saujana Utama, 47000 Sungai Buloh, Selangor",47000,Selangor,Sungai Buloh,+60 3-6038 7042,,,3.2012785,101.4845403
"Melody Kindyland Eco Majestic, Semenyih","Eco Majestic City, Lot 1-18, No,1 Majestic Labs, Jalan Eco Majestic 10/2, 43500 Semenyih, Selangor",43500,Selangor,Semenyih,+60 12-439 4525,,,2.8986557,101.8323382
Genius Lab Cyberview Childcare Centre,"Cyberjaya, 63000 Cyberjaya, Selangor",63000,Selangor,Cyberjaya,+60 3-4024 1130,,,2.925884,101.662609
Aurora School of Dance,"23, Jalan USJ 10/1f, Taipan Business Centre, 47620 Subang Jaya, Selangor",47620,Selangor,Subang Jaya,+60 16-311 0349,,,3.0487352,101.5831786
Smart Reader Kids Bandar Sri Damansara Kuala Lumpur,"1, Jalan Ara SD 7/3a, Bandar Sri Damansara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",52200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 3-6277 7757,smartreaderindo@gmail.com,,3.1870551,101.6154169
"Smart Reader Kids Bandar Manjalara, Kepong","Jalan 11/62a, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",52200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 11-5632 0983,smartreaderindo@gmail.com,,3.1936734,101.6312309
Taska Bayu Mewah,"36, Jalan Maktab 5, Kampung Datuk Keramat, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",50400,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 3-2202 7936,,,3.17018,101.7225012
TADIKA ARINA BESTARI,"Presint 18, 62000 Putrajaya",62000,Putrajaya,Putrajaya,+60 16-313 2183,,,2.9131574,101.6946298
Pusat Pendidikan Islam Al-Firdaus,"Jln Jati, Kampung Melayu Subang, 40150 Shah Alam, Selangor",40150,Selangor,Shah Alam,+60 11-3397 7706,,,3.1488972,101.5364661
Utama Ria Baby & Child Care Centre,"2, Jalan PU 1/12A, Taman Puchong Utama, 47100 Puchong, Selangor",47100,Selangor,Puchong,+60 12-237 9692,,,2.9995075,101.6179384
Taska Little Imtiaz,"58, Jalan Pria 4, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",55100,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 12-945 4747,,,3.134691,101.7341968
Yellow Submarine Preschool of Art (TTDI Branch),"Suite 1-3 (1st Floor), Wisma WIM, 7, Jln Abang Haji Openg, Taman Tun Dr Ismail, 60000 Kuala Lumpur",60000,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 12-291 5411,,,3.1433025,101.6319463
Tadika Sri Alaf Cemerlang (ACRES Kindergarten),"54, Jalan Setia Indah U13/12m, Setia Alam, 40170 Shah Alam, Selangor",40170,Selangor,Shah Alam,+60 16-351 3528,,,3.0993666,101.4617029
Taska nadi gemilang plt,"Jalan PJU 10/2b, Damansara Damai, 47830 Petaling Jaya, Selangor",47830,Selangor,Petaling Jaya,+60 11-5888 6400,,,3.1941631,101.5915758
Little PORTMAN @ The Pulse,"Retail 2-03, The Pulse Residence, Jalan Puteri 7/2, Bandar Puteri, 47100 Puchong, Selangor",47100,Selangor,Puchong,+60 16-940 4313,information@portman.edu.my,,3.0242364,101.62095
Brainy Bunch Montessori Playschool Sri Rampai,"7-1, Jln Seri Rejang 1, Taman Sri Rampai, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",53300,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 10-271 8516,tebet@brainybunch.com,,3.1960257,101.72718
Taska Nur Bonda,"97, Jalan Midah Besar, Taman Midah, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",56000,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 19-335 0106,,,3.0945929,101.7287071
Tadika Seri Jingga,"16-00-1B, Desa Tasik, Sungai Besi, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur",57000,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 14-329 2610,,,3.068417,101.7140735
Tadika Star'ain Eco Grandeur Puncak Alam,"Eco Grandeur, 1, 1, Jalan Eco Grandeur 1/8, 42300 Puncak Alam, Selangor",42300,Selangor,Puncak Alam,+60 12-962 6600,admin@starain.edu.my,,3.2315197,101.4522356
Tadika Ilham Iman,"No.51, Jalan Tps 3/3, Taman Pelangi Semenyih, 43500 Kajang, Selangor",43500,Selangor,Kajang,+60 10-232 3582,,,2.9347132,101.863714
Generasi Genius Tasik Puteri,"Garden Height, 2, Jalan 4/17, Bandar Tasik Puteri, 48020 Rawang, Selangor",48020,Selangor,Rawang,+60 16-775 7481,,,3.2829506,101.4723629
Tadika suriaku taman ehsan,"1399, Jalan E 4/20, Taman Ehsan, 52100 Kuala Lumpur, Selangor",52100,Selangor,Kuala Lumpur,+60 3-6276 6520,,,3.2228724,101.6247323
Krista Bandar Bukit Raja,"Jln Makyong 3C/KU5, Bandar Bukit Raja, 42100 Klang, Selangor",42100,Selangor,Klang,+60 3-3344 4839,info@krista.com.my,,3.0890862,101.4263722
Cemerlang Gemilang Kindergarten,"1, Jalan Salmon 2, Sungai Buloh, 45800 Jeram, Selangor",45800,Selangor,Jeram,+60 19-359 5796,,,3.2634761,101.3051144
Little Caterpillar Child Development Centre,"61-1, Tingkat 1, Bandar Menjalara, Jalan 3/62A, Kepong, Kuala Lumpur, 52200, Kuala Lumpur, WP Kuala Lumpur, 52200",52200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 3-6272 3717,,,3.1951225,101.6310183
Kindergarten STC Daycare & Tuition Centre,"31, Jalan PU 8/10, Taman Puchong Utama, 47100 Puchong, Selangor",47100,Selangor,Puchong,+60 12-231 9690,,,2.9848473,101.6157008
Atfal Jannah Bandar Tun Hussien Onn Cheras,"43200 Cheras, Selangor",43200,Selangor,Cheras,+60 19-390 4977,atfaljannah@gmail.com,,3.0422118,101.7494457
Pejabat PASTI Shah Alam,"21A, Jalan Keluli AP7/AP, Seksyen 7, 40000 Shah Alam, Selangor",40000,Selangor,Shah Alam,+60 19-419 1065,,,3.066397,101.4731679
Tadika Kiara Park,"178-1-3, Club, House Kiara Park Condo, Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, 60000 Kuala Lumpur, WP Kuala Lumpur",60000,WP Kuala Lumpur,Kuala Lumpur,+60 3-7727 5661,,,3.15144,101.622
TADIKA ANA KREATIF,"Kita Bayu, Aras bawah,pusat komuniti, jalan kb1, Cybersouth, 43800 Dengkil, Selangor",43800,Selangor,Dengkil,+60 12-509 1107,,,2.8755876,101.6480274
"Tadika Naluri Bestari - Seksyen 6, Kota Damansara","1, Jalan Cecawi 6/19a, Kota Damansara, 47810 Petaling Jaya, Selangor",47810,Selangor,Petaling Jaya,+60 19-665 9268,naluribestari.edu@gmail.com,,3.1583452,101.5740213
Q-dees Old Klang Road,"No. 28, Jalan Nyaman 5, Off Old Klang Road, Taman Bukit Indah, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",58200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 17-418 9932,,,3.0802548,101.6780224
Taska Sewangi Kasturi,"C-G, Kediaman Kastam, 10, Jalan SS 6/3, Kelana Jaya, 47301 Petaling Jaya, Selangor",47301,Selangor,Petaling Jaya,+60 14-716 8944,,,3.098497,101.6015643
Little Angel Daycare Centre 1,"22A, Jalan Singgahsana 6, Bandar Bukit Raja, 41050 Klang, Selangor",41050,Selangor,Klang,+60 10-225 0431,,,3.0902227,101.4558292
Tadika I-Genius,"36, Jalan Bukit Kuda 1/KU1, Taman Bukit Kuda, 41300 Klang, Selangor",41300,Selangor,Klang,+60 11-3699 1971,,,3.0520363,101.4675256
Cherie Hearts International Preschool Bukit Jalil (The Earth),"Bumi, 48-G, 48-1, Jalan Jalil 1, Lebuhraya Bukit Jalil, Bukit Jalil, 57000 Kuala Lumpur",57000,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 12-909 8991,sonia_lee@cheriehearts.com.my,,3.0495281,101.6701479
CIC Where Leaders Are Born Tasik Prima,"The Wharf, No. 5-2 & 6-2, Jalan Tasik Prima 5/1, Taman Tasik Prima, 47150 Puchong, Selangor",47150,Selangor,Puchong,+60 3-8066 7357,,,2.9810278,101.6034683
Tadika Laman Cerdik Cyberjaya,"B-1-5, Cybersquare Fiesta, Jalan Teknokrat 6, Cyberjaya, 63000 Cyberjaya, Selangor",63000,Selangor,Cyberjaya,+60 16-258 1754,,,2.9195914,101.6576655
MRC Kids Bandar Seri Coalfields,"Bandar Seri Coalfields, 26, Jalan BSC 2C/4, 47000 Sungai Buloh, Selangor",47000,Selangor,Sungai Buloh,+60 16-264 0706,,,3.242603,101.475478
My Robotis Kidslab The Atmosphere,"D-30-2, Pusat Perniagaan, 6, Jalan Atmosphere Utama 3, The Atmosphere, 43300 Seri Kembangan, Selangor",43300,Selangor,Seri Kembangan,+60 3-8957 6829,,,2.9829956,101.6615795
Tadika Bintang Pintar,"1, Jalan Kosas 2/7, Taman Kosas, 68000 Ampang, Selangor",68000,Selangor,Ampang Jaya,+60 16-689 4876,,,3.1497597,101.7705978
Taska Jannatul Naim,"Jln SP 1/23, Bandar Saujana Putra, 42610 Jenjarom, Selangor",42610,Selangor,Jenjarom,+60 13-357 7578,,,2.9543784,101.5792614
Woodieland Preschool,"54, Jalan Mastiara 5/18C, Jalan ipoh, Taman Mastiara, 51200 Kuala Lumpur",51200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 12-267 3463,woodieland_preschool@yahoo.com,,3.2157052,101.6765944
Alkauthar Eduqids Bandar Bukit Mahkota,"9-1 Jalan Puteri 2A/7 Bandar Puteri, Bandar, Bandar Bukit Mahkota, 43000 Kajang, Selangor",43000,Selangor,Kajang,+60 12-303 2433,,,2.8812748,101.7944066
Brainy Bunch Montessori Playschool Bandar Tun Hussein Onn,"Jalan Suarasa 8/3, Tun Hussein Onn, 43200 Cheras, Selangor",43200,Selangor,Cheras,+60 16-229 1358,tebet@brainybunch.com,,3.047253,101.759785
My Little Compass,"7, Jalan Setia Murni 5, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",50490,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 19-442 8122,info@mylittlecompass.com,,3.1513775,101.651516
KinderHive TTDI Jaya,,,,,+60 10-255 8625,,,3.10055,101.5540849
Ten Toes Preschool Taman Ehsan Kepong,"1839, Jalan E 5/7, Taman Ehsan, 52100 Kuala Lumpur, Selangor",52100,Selangor,Kuala Lumpur,+60 16-225 9771,tpskultek.tentoes@gmail.com,,3.2229114,101.6313545
Kidz Palace Childcare Centre,"Jln SP 1/1, Bandar Saujana Putra, 41200, Selangor",41200,Selangor,MY,+60 3-3850 4650,,,2.952645,101.5786423
Ling Montessori House,"43, Jalan 102a, Taman Jernih, 41400 Klang, Selangor",41400,Selangor,Klang,+60 3-3341 5499,,,3.0681688,101.4379134
Taska Platinum Hill,"No. G-13 PV8, Platinum Hill Condo, Jalan Melati Utama 5, Taman Melati, 53100, Federal Territory of Kuala Lumpur",53100,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 16-970 6137,,,3.223253,101.7278651
Mother Goose Child Care Centre,"A-1-10, Eve Suite @, 1A, Jalan PJU 1A/41A, Ara Damansara, 47301 Petaling Jaya, Selangor",47301,Selangor,Petaling Jaya,+60 16-319 8032,,,3.1131146,101.5914177
Casa Montessori Sri Hartamas,"92, Jalan Sri Hartamas 2, Taman Sri Hartamas, Wiliyah Persekutuan, 50480 Kuala Lumpur",50480,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 16-690 0486,,,3.1567866,101.648124
Tadika Burung Hantu Cawangan Taman Melati,"91, Jalan Melati 17, Taman Melati, 42600 Jenjarom, Selangor",42600,Selangor,Jenjarom,+60 16-650 9896,,,2.8729322,101.4899155
KSG Academy,"B62 & B64, Ground Floor, Sri Dagangan, Lorong Tun Ismail 6, off, Jalan Tun Ismail, 25000 Kuantan, Pahang",25000,Pahang,Kuantan,+60 9-517 2777,,,3.8139305,103.3285088
"R.E.A.L Kids, Putrajaya","P15, 25, Jln Diplomatik, Presint 15, 62050 Putrajaya, Wilayah Persekutuan Putrajaya",62050,Putrajaya,Putrajaya,+60 3-8893 1286,aradamansara@realkids.edu.my,,2.9449834,101.7219286
D'Monte Child Care & Development Sdn. Bhd,"No. 6-G & 6, 1, Jln Equine 1H, Pusat Komersial Equine, 43300 Seri Kembangan, Selangor",43300,Selangor,Seri Kembangan,+60 12-478 5500,katin@dmonte.com.my,,2.9977987,101.6770054
Taska Si Comel Cerdik,"Wisma MBSA, Persiaran Perbandaran, Seksyen 14, 40000 Shah Alam, Selangor",40000,Selangor,Shah Alam,+60 13-253 1110,,,3.0732595,101.5194654
Al Baghdadi Playtime Centre,"Bandar Sri Permaisuri, 56000 Kuala Lumpur, Federal Territory of Kuala Lumpur",56000,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 13-262 6939,,,3.1004404,101.7128301
Child Garten Preschool Bukit Tinggi Klang,"37, 1 st floor, Jln Batu Nilam 5, Bandar Bukit Tinggi, 41200 Klang, Selangor",41200,Selangor,Klang,+60 12-379 9960,childgarten@gmail.com,,3.009114,101.4341946
Taska Carlina,"Blok D, Apartment Carlina, Jalan Sepah Puteri 5/1, Kota Damansara, 47810 Petaling Jaya, Selangor",47810,Selangor,Petaling Jaya,+60 13-339 8662,,,3.1597237,101.5873092
I-Brain Islamic Kids Center,"Jalan TPS 2/2, Jalan, Taman Pelangi Semenyih 2, 43500 Semenyih, Selangor",43500,Selangor,Semenyih,+60 3-8727 1269,,,2.9155381,101.8642017
Ummi Mahabbah Educare Group,"77-1, Jalan Lagenda Suria 1, Taman Lagenda Suria, 43100 Hulu Langat, Selangor",43100,Selangor,Hulu Langat,+60 13-254 5088,,,3.0973423,101.8001413
Tadika Seri Suria Baiduri,"No.1, Lorong Intan Baiduri 2b, Taman Intan Baiduri, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",52100,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 18-397 2488,tadikaserisuria2020@gmail.com,,3.2343394,101.6467942
Hua May Nursery,"138E, Jalan Klang Lama Batu 3, 58000, Wilayah Persekutuan, Kuala Lumpur, 58100",58100,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 12-213 8588,maximus@nsimail.com,,3.1100566,101.6781078
Tadika Melodi Emas,"10268, Jalan BBN 11/3e, Taman Desa Melati Fasa 1, 71800 Nilai, Negeri Sembilan",71800,Negeri Sembilan,Nilai,+60 12-601 1081,,,2.8251991,101.7621258
Little Empire Playschool Kemaris Avenue Rawang,"17-1, Kemaris Avenue, Sungai Bakau, 48000 Rawang, Selangor",48000,Selangor,Rawang,+60 12-479 1889,admin@littleempire.com.my,,3.3081075,101.5428766
Tadika Yume Kota Kemuning | Kindergarten Kota Kemuning,"1, Jalan Anggerik Oncidium 31/73, Kota Kemuning, 40460 Shah Alam, Selangor",40460,Selangor,Shah Alam,+60 17-440 4120,,,2.997111,101.5447098
Tadika Taman Putra Perdana : APC Taman Putra Perdana,"No.28, Jalan Putra Perdana 6/18, Taman Putra Perdana, 47130 Puchong, Selangor",47130,Selangor,Puchong,+60 17-555 0024,apcputraperdana@gmail.com,,2.940133,101.6139197
Tadika Raudhah Ibn Kathir,"36, Jalan Gombak Ria 3, Taman Gombak Ria, 68100 Batu Caves, Selangor",68100,Selangor,Batu Caves,+60 11-2085 8492,,,3.2256319,101.7025042
Taski ABIM Al-Ubudiyah,"Masjid Al-ubudiah, Jalan Joran 19/24, Seksyen 19, 54200 Shah Alam, Selangor",54200,Selangor,Shah Alam,+60 17-284 4284,,,3.056444,101.5318051
Genius Aulad Sungai Buloh,"25-1, Jalan Nautika A U20/A, Pusat Komersial Tsb, 40160 Sungai Buloh, Selangor",40160,Selangor,Sungai Buloh,+60 19-305 0690,jane@geniusaulad.com.my,,3.2087539,101.5724273
Tadika Arif Minda SP9,"Jln SP 9/35, Bandar Saujana Putra, 42610 Jenjarom, Selangor",42610,Selangor,Jenjarom,+60 19-204 4719,info@arifminda.com,,2.9360528,101.5776637
"Eduwis Alam Impian, Shah Alam","H35/H, No. 1-1, Jln Tok Janggut, Seksyen 35, 40470 Shah Alam, Selangor",40470,Selangor,Shah Alam,+60 18-212 8183,eduwis.alamimpian@gmail.com,,3.0140029,101.49888
Tadika Khalifah Insaniah (KICDC) Ampang,"9-1, 1, Jalan Awf 2, Ampang Waterfront, 68000 Ampang Jaya, Selangor",68000,Selangor,Ampang Jaya,+60 19-280 7546,,,3.1445624,101.7712577
FC Kindergarten Taman Muda,"7A & 7B, Jalan Bunga Tanjung 9c, Taman Putra, 68000 Ampang, Selangor",68000,Selangor,Ampang Jaya,+60 12-818 4314,,,3.1196432,101.7629458
Taska Tee Zee Intan,"Blok C, Apartment PR1MA, Jalan P11E/5, Presint 11, 62300 Putrajaya",62300,Putrajaya,Putrajaya,+60 17-393 5651,tadikateezeefokus123@gmail.com,,2.96504,101.6676716
Caring Touch Childcare,"poskod 681000, No 5-1, Jalan GP 2A, Taman Gombak Permai, 68100 Batu Caves, Selangor",68100,Selangor,Batu Caves,+60 12-281 2124,,,3.2520695,101.6867196
Brainy Bunch TTDI Jaya,"2, Jalan Amanat Satu U2/45a, Taman TTDI Jaya, 40150 Shah Alam, Selangor",40150,Selangor,Shah Alam,+60 19-268 0509,tebet@brainybunch.com,,3.1019504,101.5515781
Smart Reader Kids Taman Equine,"23, Jalan Equine 9b, Taman Equine, 43300 Seri Kembangan, Selangor",43300,Selangor,Seri Kembangan,+60 3-8942 7757,smartreaderindo@gmail.com,,2.9970994,101.6737087
"SunnySeeds Academy- Preschool & Kindergarten Aman Perdana, Klang","36, Jln Aman Perdana 8B/KU5, Aman Perdana, 41050 Klang, Selangor",41050,Selangor,Klang,+60 18-262 6775,,,3.0996894,101.4090906
Tadika Hira' Salam,"45, Jalan Kristal 7/63c, Seksyen 7, 40000 Shah Alam, Selangor",40000,Selangor,Shah Alam,+60 3-5524 4721,tadikahirasalam@gmail.com,,3.0770235,101.4879885
"Smart Reader Kids Precint 8, Setia Alam","No. 29-2-2, Jalan Setia Prima A U/13A, Setia Alam, 40170 Shah Alam, Selangor",40170,Selangor,Shah Alam,+60 16-606 5346,smartreaderindo@gmail.com,,3.0968119,101.4443914
Little Caliphs TTDI KL,"152, Pinggir Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",60000,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 19-675 9252,hjroslan.littlecaliphs@gmail.com,,3.1436325,101.6288211
Little Kinderland,"No. G 371, Jalan 5, Kosmoplek, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor",43900,Selangor,Sepang,+60 16-975 5717,,,2.815221,101.7344973
Tabika Kemas Cahaya Murni,"Jalan PJS 3/55, Taman Sri Manja, 46000 Petaling Jaya, Selangor",46000,Selangor,Petaling Jaya,+60 3-5519 3044,,,3.0737237,101.6421552
"Al Kauthar Eduqids Seksyen 13, Shah Alam",,,,,+60 12-708 7244,,,3.0906074,101.5165128
Big Steps Child Care,"Vdev-Sa2 D'sara Sentral, Seksyen 19, Jalan Welfare, Kampung Baru Sungai Buloh, 40160 Shah Alam, Selangor",40160,Selangor,Shah Alam,+60 17-404 0735,admin@bigstepschildcare.com.my,,3.199173,101.577261
Smart Reader Kids Puchong Utama,"Pusat, 27-2, Jalan PU 7/3, Bandar Puchong Utama, 47140 Puchong, Selangor",47140,Selangor,Puchong,+60 12-252 8672,smartreaderindo@gmail.com,,2.9920509,101.6168072
iKindy Kindergarten,"Jln Pantai Murni 6, Pantai Dalam, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",59200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 3-2242 1700,,,3.1037343,101.6654923
Tadika Cahaya Bestari,"Jalan E 1/2, Kawasan Industri Taman Ehsan, 52100 Sungai Buloh, Selangor",52100,Selangor,Sungai Buloh,+60 3-6275 0337,,,3.2174428,101.6208125
Al Baghdadi Pantai Dalam-APC,"No.1, 1, Jln Pantai Murni 6, Pantai Dalam, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",59200,Federal Territory of Kuala Lumpur,Kuala Lumpur,+60 11-1024 2363,,,3.1037739,101.6660166
Brainy Bunch Montessori Preschool Rimbayu,"17-1, Jalan Aman Tiara 3, BANDAR TROPICANA AMAN, 42500 Telok Panglima Garang, Selangor",42500,Selangor,Telok Panglima Garang,+60 10-271 3291,tebet@brainybunch.com,,2.948802,101.5256111
Strawberry Wonderland Kajang 2,"No.2, Jln Suria 3/1, Seksyen 6 Kajang 2, 43500 Semenyih, Selangor",43500,Selangor,Semenyih,+60 12-568 7600,,,2.9577913,101.8045233
Q-dees Bandar Putra Permai / Equine Park Seri Kembangan,"B4, G-15, Jalan Pinggiran 1/2, Taman Pinggiran Putra, 43300 Seri Kembangan, Selangor",43300,Selangor,Seri Kembangan,+60 12-670 9820,,,2.9944617,101.6775232
Tadika Gemilang,"Lot 205, Batu, 13, Jalan Hulu Langat, 43100 Hulu Langat, Selangor",43100,Selangor,Hulu Langat,+60 12-978 6574,,,3.1076863,101.8099673
Taska An2a Junior,"No38, Jln SP 9/4, Bandar Saujana Putra, 42610 Jenjarom, Selangor",42610,Selangor,Jenjarom,+60 19-245 6747,,,2.9394759,101.5770399
Genius Aulad Seksyen 23 Shah Alam,"27A & 27B, Jalan Pelabur B 23/B, Seksyen 23, 40300 Shah Alam, Selangor",40300,Selangor,Shah Alam,+60 17-691 9241,thoriq@synchronet.com.my,,3.04553,101.5262168
"Smart Reader Kids Taman Seri Jaromas, Jenjarom, Selangor","81, Jalan 3/1, Taman Seri Jaromas, 42600 Jenjarom, Selangor",42600,Selangor,Jenjarom,+60 3-3191 1200,smartreaderindo@gmail.com,,2.8774551,101.5022709
Bright Hill Islamic Montessori School (Shah Alam),"Unit No. G-09, Metia Residence, 5, Persiaran Sukan, Seksyen 13, 40100 Shah Alam, Selangor",40100,Selangor,Shah Alam,+60 10-703 5501,brighthillcarecentre@yahoo.com,,3.0899535,101.5483717
